,question_id,semantic_str,image_id,answer,op_select,op_query,op_filter,op_relate,op_verify,op_choose,op_exist,op_or,op_different,op_and,op_same,op_common,skipped,model_response,correct,timeout,runtime_sec,answer_similarity,answer_sanitized,is_antonym
9536,20473052,"select: bat (4)->relate: person,swinging,s (0) [0]->query: name [1]",n126891,boy,1,1,0,1,0,0,0,0,0,0,0,0,False,boy,True,False,0.7822721004486084,1.0,boy,False
9537,20473057,"select: helmet (12)->relate: person,wearing,s (0) [0]->query: name [1]",n126891,boy,1,1,0,1,0,0,0,0,0,0,0,0,False,boy,True,False,0.7863688468933105,1.0,boy,False
9538,20473058,"select: helmet (12)->relate: person,wearing,s (0) [0]->query: name [1]",n126891,boy,1,1,0,1,0,0,0,0,0,0,0,0,False,boy,True,False,0.7926437854766846,1.0,boy,False
9539,201879656,"select: truck (18)->relate: animal,sitting inside,s (9) [0]->query: name [1]",n290409,dog,1,1,0,1,0,0,0,0,0,0,0,0,False,dog,True,False,0.7628941535949707,1.000000238418579,dog,False
9540,20588909,select: skater (5)->query: activity [0],n258500,looking down,1,1,0,0,0,0,0,0,0,0,0,0,False,reading,False,False,0.3581831455230713,0.3163983225822449,looking_down,False
9542,201795579,"select: elephant (14)->relate: person,looking at,s (0) [0]->query: name [1]",n119944,child,1,1,0,1,0,0,0,0,0,0,0,0,False,parent,False,False,0.7876396179199219,0.6327797174453735,child,True
9544,201676344,"select: rug (5)->relate: person,above,s (2) [0]->relate: device,holding,o (1) [1]->query: name [2]",n233607,controller,1,1,0,2,0,0,0,0,0,0,0,0,False,game_controller,False,False,1.5616109371185303,0.7190775275230408,controller,False
9545,202081102,select: this (3)->choose name: toaster|mixer [0],n314630,toaster,1,0,0,0,0,1,0,0,0,0,0,0,False,mixer,False,False,0.3268470764160156,0.3465096950531006,toaster,False
9546,202081101,select: appliance (3)->filter: off [0]->query: name [1],n314630,toaster,1,1,1,0,0,0,0,0,0,0,0,0,False,cooker,False,False,0.34690308570861816,0.5116307139396667,toaster,False
9547,202036705,select: olive (3)->filter color: black [0]->choose vposition: top|bottom [1],n200225,top,1,0,1,0,0,1,0,0,0,0,0,0,False,bottom,False,False,0.3727715015411377,0.6717700958251953,top,True
9548,201983920,select: clothing (2)->filter color: brown [0]->query: name [1],n16378,jacket,1,1,1,0,0,0,0,0,0,0,0,0,False,blouse,False,False,0.3752779960632324,0.5832763910293579,jacket,False
9551,201061302,select: trash can (8)->query: hposition [0],n25275,left,1,1,0,0,0,0,0,0,0,0,0,0,False,left,True,False,0.33086109161376953,0.9999998807907104,left,False
9552,202231886,select: floor (22)->choose material: wood|metal [0],n232810,wooden,1,0,0,0,0,1,0,0,0,0,0,0,False,wood,False,False,0.35431647300720215,0.8675410747528076,wooden,False
9556,201056104,"select: jersey (12)->relate: person,wearing,s (4) [0]->query: name [1]",n259002,soccer player,1,1,0,1,0,0,0,0,0,0,0,0,False,man,False,False,0.8460378646850586,0.15367524325847626,soccer_player,False
9558,2017348,select: animal (10)->filter pose: not(walking) [0]->query: name [1],n324908,goat,1,1,1,0,0,0,0,0,0,0,0,0,False,horse,False,False,0.3705904483795166,0.5186291933059692,goat,False
9560,2017435,"select: animal (10)->filter color: brown [0]->relate: animal,to the left of,s (6) [1]->query: name [2]",n324908,horse,1,1,1,1,0,0,0,0,0,0,0,0,False,deer,False,False,0.4365956783294678,0.41683173179626465,horse,False
9561,2017430,"select: hair (1)->relate: horse,below,s (6) [0]->relate: _,standing in,o (12) [1]->query: name [2]",n324908,pasture,1,1,0,2,0,0,0,0,0,0,0,0,False,horse,False,False,5.19473934173584,0.548213005065918,pasture,False
9562,2017344,select: animal (6)->filter pose: walking [0]->query: name [1],n324908,horse,1,1,1,0,0,0,0,0,0,0,0,0,False,horse,True,False,0.37241077423095703,0.9999998807907104,horse,False
9563,2017433,"select: horse (6)->relate: _,standing in,o (12) [0]->query: name [1]",n324908,pasture,1,1,0,1,0,0,0,0,0,0,0,0,False,horse,False,False,2.1745665073394775,0.548213005065918,pasture,False
9564,202006137,select: shelves (15)->query: hposition [0],n97485,right,1,1,0,0,0,0,0,0,0,0,0,0,False,right,True,False,0.3299546241760254,1.0,right,False
9565,201751564,select: lady (10)->filter: not(antique) [0]->query: color [1],n355567,blond,1,1,1,0,0,0,0,0,0,0,0,0,False,white,False,False,0.3674483299255371,0.6088790893554688,blond,False
9566,201739250,select: player (8)->choose vposition: top|bottom [0],n485969,top,1,0,0,0,0,1,0,0,0,0,0,0,False,bottom,False,False,0.33229804039001465,0.6717700958251953,top,True
9568,202147798,select: chair (0)->filter: not(full) [0]->choose color: white|black [1],n194179,white,1,0,1,0,0,1,0,0,0,0,0,0,False,black,False,False,0.3761885166168213,0.7710274457931519,white,True
9572,20611918,"select: brownie (9)->relate: _,sitting inside,o (1) [0]->query: name [1]",n28996,container,1,1,0,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,1.6852195262908936,0.0,container,False
9573,20361400,select: ground (7)->choose: wet|dry [0],n352479,wet,1,0,0,0,0,1,0,0,0,0,0,0,False,dry,False,False,0.34349560737609863,0.7714605331420898,wet,True
9574,202037111,"select: cheese (9)->relate: fast food,on,o (6) [0]->choose name: pizza|hamburger [1]",n200225,pizza,1,0,0,1,0,1,0,0,0,0,0,0,False,pizza,True,False,0.8431642055511475,1.0,pizza,False
9575,201438750,select: shoe (7)->choose color: white|blue [0],n66756,white,1,0,0,0,0,1,0,0,0,0,0,0,False,blue,False,False,0.3662097454071045,0.6442303657531738,white,False
9576,20611913,"select: container (1)->relate: _,sitting inside,s (9) [0]->query: name [1]",n28996,brownie,1,1,0,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,1.6917929649353027,0.0,brownie,False
9577,20611914,"select: container (1)->relate: dessert,sitting inside,s (9) [0]->query: name [1]",n28996,brownie,1,1,0,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,0.6601471900939941,0.0,brownie,False
9579,20757074,select: lady (9)->query: hposition [0],n433532,right,1,1,0,0,0,0,0,0,0,0,0,0,False,right,True,False,0.328869104385376,1.0,right,False
9580,202060051,select: furniture (13)->filter hardness: soft [0]->query: name [1],n14087,couch,1,1,1,0,0,0,0,0,0,0,0,0,False,couch,True,False,0.35050415992736816,1.0000001192092896,couch,False
9581,20307212,"select: laptop (6)->relate: device,to the right of,s (9) [0]->query: name [1]",n554880,television,1,1,0,1,0,0,0,0,0,0,0,0,False,camera,False,False,0.7386889457702637,0.401236355304718,television,False
9586,202162135,select: floor (17)->filter cleanliness: clean [0]->query: material [1],n69237,wood,1,1,1,0,0,0,0,0,0,0,0,0,False,brick,False,False,0.35790419578552246,0.3398154377937317,wood,False
9587,201739258,select: person (8)->filter pose: standing [0]->query: name [1],n485969,player,1,1,1,0,0,0,0,0,0,0,0,0,False,batter,False,False,0.36998820304870605,0.3016616106033325,player,False
9588,201548783,"select: spices (13)->relate: _,using,s (10) [0]->query: name [1]",n314171,blender,1,1,0,1,0,0,0,0,0,0,0,0,False,bracelet,False,False,3.9376025199890137,0.18638020753860474,blender,False
9590,20656965,"select: building (1)->relate: vehicle,behind,o (10) [0]->query: name [1]",n486200,minivan,1,1,0,1,0,0,0,0,0,0,0,0,False,suv,False,False,0.8527262210845947,0.6424838900566101,minivan,False
9591,201446988,"select: cup (3)->relate: _,on,o (4) [0]->query: name [1]",n54180,shelf,1,1,0,1,0,0,0,0,0,0,0,0,False,glasses,False,False,2.865365982055664,0.26301276683807373,shelf,False
9592,201669619,"select: cupcake (36)->relate: _,on,o (40) [0]->query: name [1]",n238266,cake stand,1,1,0,1,0,0,0,0,0,0,0,0,False,cake,False,False,2.357677459716797,0.599475622177124,cake_stand,False
9594,201080203,select: couch (7)->filter hardness: soft [0]->query: hposition [1],n23181,left,1,1,1,0,0,0,0,0,0,0,0,0,False,left,True,False,0.34096407890319824,0.9999998807907104,left,False
9595,201669614,"select: cake stand (40)->filter material: metal [0]->relate: _,on,s (36) [1]->query: name [2]",n238266,cupcake,1,1,1,1,0,0,0,0,0,0,0,0,False,curtain,False,False,3.1776654720306396,0.17625001072883606,cupcake,False
9596,201669616,"select: cake stand (40)->relate: dessert,on,s (36) [0]->query: name [1]",n238266,cupcake,1,1,0,1,0,0,0,0,0,0,0,0,False,cake,False,False,0.85849928855896,0.673816442489624,cupcake,False
9598,202037070,"select: sausage (7)->choose rel: cheese,to the right of|to the left of,s (9) [0]",n200225,right,1,0,0,0,0,1,0,0,0,0,0,0,False,to_the_left_of,False,False,0.936133623123169,0.2835211753845215,right,False
9599,202037077,"select: spinach (10)->relate: food,to the left of,s (9) [0]->query: name [1]",n200225,cheese,1,1,0,1,0,0,0,0,0,0,0,0,False,olive,False,False,0.8955018520355225,0.33298954367637634,cheese,False
9600,202059998,"select: curtains (20)->relate: couch,in front of,s (13) [0]->relate: animal,in front of,s (10) [1]->query: name [2]",n14087,dog,1,1,0,2,0,0,0,0,0,0,0,0,False,dog,True,False,1.253981351852417,1.000000238418579,dog,False
9601,201638960,"select: car (0)->filter color: brown [0]->choose rel: men,to the left of|to the right of,s (2) [1]",n271392,left,1,0,1,0,0,1,0,0,0,0,0,0,False,to_the_left_of,True,False,0.8792128562927246,1.0,to_the_left_of,False
9602,20285316,select: furniture (17)->filter color: not(white) [0]->choose name: chair|table [1],n192021,table,1,0,1,0,0,1,0,0,0,0,0,0,False,chair,False,False,0.3755040168762207,0.3764270544052124,table,False
9603,20285314,select: furniture (19)->filter color: white [0]->query: name [1],n192021,chair,1,1,1,0,0,0,0,0,0,0,0,0,False,coffee_table,False,False,0.37494468688964844,0.47079506516456604,chair,False
9604,20285313,select: furniture (19)->filter color: white [0]->query: name [1],n192021,chair,1,1,1,0,0,0,0,0,0,0,0,0,False,coffee_table,False,False,0.3744468688964844,0.47079506516456604,chair,False
9605,202003812,"select: floor (15)->relate: _,on top of,s (13) [0]->query: name [1]",n262920,desk,1,1,0,1,0,0,0,0,0,0,0,0,False,screen,False,False,2.4673476219177246,0.3298458158969879,desk,False
9608,201976559,"select: person (6)->relate: animal,to the right of,s (0) [0]->query: name [1]",n279173,cow,1,1,0,1,0,0,0,0,0,0,0,0,False,calf,False,False,0.9098763465881348,0.6007780432701111,cow,False
9609,2076725,"select: sign (2)->relate: _,taller than,o (8) [0]->query: name [1]",n214497,cars,1,1,0,1,0,0,0,0,0,0,0,0,False,suv,False,False,3.8101632595062256,0.6575049161911011,car,False
9610,201751764,"select: ground (9)->relate: person,playing at,s (0) [0]->query: name [1]",n355567,lady,1,1,0,1,0,0,0,0,0,0,0,0,False,girl,False,False,0.8858098983764648,0.5957475900650024,lady,False
9612,2076720,"select: vehicle (8)->filter weight: heavy [0]->relate: _,taller than,s (2) [1]->query: name [2]",n214497,sign,1,1,1,1,0,0,0,0,0,0,0,0,False,suv,False,False,3.607882499694824,0.16905297338962555,sign,False
9613,20645672,select: appliance (2)->filter size: small [0]->choose hposition: left|right [1],n98544,left,1,0,1,0,0,1,0,0,0,0,0,0,False,left,True,False,0.3521914482116699,0.9999998807907104,left,False
9614,201641385,"select: street sign (5)->relate: traffic light,hanging from,o (7) [0]->query: color [1]",n532213,black,1,1,0,1,0,0,0,0,0,0,0,0,False,yellow,False,False,1.069662094116211,0.6762335300445557,black,False
9615,20794274,"select: person (7)->relate: _,holding,o (6) [0]->query: name [1]",n278453,mustard bottle,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,2.603891134262085,0.4676758348941803,mustard_bottle,False
9616,20940010,"select: sink (0)->filter material: porcelain [0]->relate: _,on,s (12) [1]->query: name [2]",n240666,soap,1,1,1,1,0,0,0,0,0,0,0,0,False,lamp,False,False,2.620091438293457,0.31283843517303467,soap,False
9617,20940011,"select: sink (0)->relate: _,on,s (12) [0]->query: name [1]",n240666,soap,1,1,0,1,0,0,0,0,0,0,0,0,False,lamp,False,False,2.487952947616577,0.31283843517303467,soap,False
9618,20794271,"select: person (7)->relate: _,holding,o (6) [0]->query: name [1]",n278453,mustard bottle,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,2.586172103881836,0.4676758348941803,mustard_bottle,False
9619,2076728,"select: sign (2)->relate: vehicle,taller than,o (8) [0]->query: name [1]",n214497,cars,1,1,0,1,0,0,0,0,0,0,0,0,False,car,True,False,0.944908618927002,1.0,car,False
9620,202244211,select: this (2)->choose name: rice|pasta [0],n296467,rice,1,0,0,0,0,1,0,0,0,0,0,0,False,pasta,False,False,0.32559943199157715,0.5145981311798096,rice,False
9623,201623372,"select: refrigerator (0)->relate: furniture,to the right of,s (11) [0]->query: name [1]",n501609,cupboards,1,1,0,1,0,0,0,0,0,0,0,0,False,cabinet,False,False,0.9818196296691895,0.7591338753700256,cupboard,False
9624,20863711,select: motorcycle (2)->filter size: not(small) [0]->query: color [1],n14,white,1,1,1,0,0,0,0,0,0,0,0,0,False,brunette,False,False,0.3558511734008789,0.5581310987472534,white,False
9625,201878369,"select: dog (0)->relate: person,sitting beside,o (2) [0]->relate: _,worn around,s (16) [1]->query: name [2]",n342511,coat,1,1,0,2,0,0,0,0,0,0,0,0,False,dog,False,False,4.010328531265259,0.3892901539802551,coat,False
9627,201751762,"select: tennis ball (5)->relate: person,about to hit,s (0) [0]->query: name [1]",n355567,lady,1,1,0,1,0,0,0,0,0,0,0,0,False,girl,False,False,0.8882453441619873,0.5957475900650024,lady,False
9629,20984377,"select: skater (4)->relate: hat,worn on,s (5) [0]->query: color [1]",n12214,black,1,1,0,1,0,0,0,0,0,0,0,0,False,white,False,False,0.7858161926269531,0.7710274457931519,black,True
9632,20836622,"select: dolls (6)->relate: table,sitting on top of,o (7) [0]->query: color [1]",n507959,black,1,1,0,1,0,0,0,0,0,0,0,0,False,khaki,False,False,0.879641056060791,0.4684799909591675,black,False
9633,202144650,select: crate (9)->query: material [0],n37274,plastic,1,1,0,0,0,0,0,0,0,0,0,0,False,plastic,True,False,0.35082054138183594,1.0,plastic,False
9635,20857199,"select: powder (9)->relate: _,lying on top of,o (17) [0]->query: name [1]",n293477,bed,1,1,0,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,3.560183525085449,0.2598874568939209,bed,False
9637,201735313,select: device (1)->filter color: black [0]->query: name [1],n240973,laptop,1,1,1,0,0,0,0,0,0,0,0,0,False,laptop,True,False,0.37621474266052246,1.0,laptop,False
9638,201735588,select: tray (4)->query: material [0],n240973,wood,1,1,0,0,0,0,0,0,0,0,0,0,False,stainless_steel,False,False,0.35483479499816895,0.30973199009895325,wood,False
9641,201065472,"select: performer (15)->relate: place,on,o (14) [0]->query: name [1]",n429883,stage,1,1,0,1,0,0,0,0,0,0,0,0,False,floor,False,False,0.8050312995910645,0.2660735249519348,stage,False
9642,202218570,"select: artwork (11)->relate: chalkboard,near,s (0) [0]->relate: _,under,s (10) [1]->query: name [2]",n578564,canisters,1,1,0,2,0,0,0,0,0,0,0,0,False,toaster_oven,False,False,4.32290244102478,0.29985082149505615,canister,False
9643,20857193,"select: cell phone (7)->relate: _,lying next to,s (9) [0]->query: name [1]",n293477,powder,1,1,0,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,3.492753267288208,0.23567858338356018,powder,False
9645,201735318,select: device (3)->filter color: not(black) [0]->query: name [1],n240973,keyboard,1,1,1,0,0,0,0,0,0,0,0,0,False,keyboard,True,False,0.3743398189544678,1.000000238418579,keyboard,False
9646,202060107,"select: curtains (20)->relate: _,in front of,s (13) [0]->query: name [1]",n14087,couch,1,1,0,1,0,0,0,0,0,0,0,0,False,teddy_bear,False,False,3.13950777053833,0.2832147181034088,couch,False
9648,201795247,"select: bench (6)->relate: can,to the left of,s (17) [0]->choose color: orange|blue [1]",n119944,orange,1,0,0,1,0,1,0,0,0,0,0,0,False,orange,True,False,0.8810625076293945,1.0,orange,False
9649,20715722,"select: sea foam (6)->relate: clouds,above,s (5) [0]->query: color [1]",n507149,gray,1,1,0,1,0,0,0,0,0,0,0,0,False,red,False,False,0.8842127323150635,0.657332718372345,gray,False
9650,20667927,"select: shorts (14)->relate: person,wearing,s (4) [0]->query: name [1]",n181355,man,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7347428798675537,0.26461827754974365,man,False
9651,20667921,"select: pillow (9)->relate: man,to the right of,s (4) [0]->filter: adult [1]->relate: _,sitting on,o (8) [2]->query: name [3]",n181355,couch,1,1,1,2,0,0,0,0,0,0,0,0,False,cd,False,False,5.142071485519409,0.24066810309886932,couch,False
9653,20899954,"select: bowl (6)->relate: _,contain,o (4) [0]->query: name [1]",n186491,tomatoes,1,1,0,1,0,0,0,0,0,0,0,0,False,peach,False,False,2.421398401260376,0.4971621632575989,tomato,False
9654,20899955,"select: bowl (6)->relate: vegetable,contain,o (4) [0]->query: name [1]",n186491,tomatoes,1,1,0,1,0,0,0,0,0,0,0,0,False,tomato,True,False,0.7874643802642822,0.9999999403953552,tomato,False
9655,20899952,"select: tomatoes (4)->relate: _,contain,s (6) [0]->query: name [1]",n186491,bowl,1,1,0,1,0,0,0,0,0,0,0,0,False,peach,False,False,2.3688809871673584,0.25660228729248047,bowl,False
9656,201188371,select: sidewalk (5)->query: material [0],n483840,concrete,1,1,0,0,0,0,0,0,0,0,0,0,False,glass,False,False,0.35576939582824707,0.5050884485244751,concrete,False
9659,201428596,select: glasses (2)->filter size: small [0]->query: hposition [1],n199758,right,1,1,1,0,0,0,0,0,0,0,0,0,False,left,False,False,0.3359377384185791,0.3496968150138855,right,True
9660,202102836,"select: cabinets (17)->relate: appliance,under,s (5) [0]->query: name [1]",n386682,microwave,1,1,0,1,0,0,0,0,0,0,0,0,False,microwave,True,False,0.9043960571289062,1.0000001192092896,microwave,False
9661,201370372,select: pencil (3)->query: hposition [0],n351318,right,1,1,0,0,0,0,0,0,0,0,0,0,False,right,True,False,0.3306729793548584,1.0,right,False
9662,201510216,"select: pear (0)->select: table (7) ->common:  [0, 1]",n541854,shape,2,0,0,0,0,0,0,0,0,0,0,1,False,color,False,False,2.225569248199463,0.32081693410873413,shape,False
9663,201407296,select: person (0)->filter pose: standing [0]->query: name [1],n282607,man,1,1,1,0,0,0,0,0,0,0,0,0,False,player,False,False,0.36914491653442383,0.2613261938095093,man,False
9664,201400019,select: furniture (16)->filter: comfortable [0]->choose name: couch|bookcase [1],n344136,couch,1,0,1,0,0,1,0,0,0,0,0,0,False,couch,True,False,0.34783506393432617,1.0000001192092896,couch,False
9665,201590038,"select: player (4)->relate: frisbee,to the left of,s (0) [0]->choose color: white|blue [1]",n260762,white,1,0,0,1,0,1,0,0,0,0,0,0,False,blue,False,False,0.716099739074707,0.6442303657531738,white,False
9666,201400015,select: furniture (5)->filter hardness: not(soft) [0]->query: name [1],n344136,bookcase,1,1,1,0,0,0,0,0,0,0,0,0,False,couch,False,False,0.34917354583740234,0.4563443660736084,bookcase,False
